机构名称,表中文名,字段中文（可忽略）
人社,工伤保险定期待遇信息,工伤保险待遇一次性领取日期
人社,工伤保险定期待遇信息,工伤发生时间
人社,工伤保险定期待遇信息,单位名称
人社,工伤保险定期待遇信息,工作单位统一社会信用代码
人社,工伤保险定期待遇信息,姓名
人社,工伤保险定期待遇信息,公民身份号码
政法委,流动儿童信息,姓名
政法委,流动儿童信息,性别
政法委,流动儿童信息,出生日期
政法委,流动儿童信息,民族
政法委,流动儿童信息,户籍地址
政法委,流动儿童信息,是否入学
政法委,流动儿童信息,所在省市区县
政法委,流动儿童信息,户籍地省市区县
政法委,流动儿童信息,母亲姓名
政法委,流动儿童信息,母亲公民身份号码
政法委,流动儿童信息,母亲户籍地址
政法委,流动儿童信息,父亲姓名
政法委,流动儿童信息,父亲公民身份号码
政法委,流动儿童信息,父亲户籍地址
政法委,流动儿童信息,监护人姓名
政法委,流动儿童信息,监护人公民身份号码
政法委,流动儿童信息,监护人户籍地址
政法委,流动儿童信息,父亲联系电话
政法委,流动儿童信息,母亲联系电话
政法委,流动儿童信息,监护人联系电话
住建,公租房保障家庭保障对象信息,保障对象编号
住建,公租房保障家庭保障对象信息,保障方式
住建,公租房保障家庭保障对象信息,保障家庭编号
住建,公租房保障家庭保障对象信息,保障状态
住建,公租房保障家庭保障对象信息,家庭人数
住建,公租房保障家庭保障对象信息,是否主申请人
住建,公租房保障家庭保障对象信息,所在行政区划
住建,公租房保障家庭保障对象信息,状态
住建,公租房保障家庭保障对象信息,保障对象身份证号码
住建,公租房保障家庭保障对象信息,保障对象姓名
住建,公积金个人信息,姓名
住建,公积金个人信息,性别
住建,公积金个人信息,身份证号码
住建,公积金个人信息,个人账号
住建,公积金个人信息,缴存基数
住建,公积金个人信息,个人月缴存比例（%）
住建,公积金个人信息,单位月缴存比例（%）
住建,公积金个人信息,个人月缴存金额
住建,公积金个人信息,单位月缴存金额
住建,公积金个人信息,当年缴存金额
住建,公积金个人信息,上年结转金额
住建,公积金个人信息,当年提取金额
住建,公积金个人信息,个人账户状态
住建,公积金个人信息,缴存机构名称
住建,公积金个人信息,单位账号
住建,公积金个人信息,单位名称
住建,公积金个人信息,账户余额
住建,公积金个人信息,开户日期
住建,公积金个人信息,销户日期
住建,公积金个人信息,最后业务时间
住建,公积金缴存信息,姓名
住建,公积金缴存信息,身份证号码
住建,公积金缴存信息,个人账号
住建,公积金缴存信息,业务类型（缴交，提取，逐月还贷款，年度结息）
住建,公积金缴存信息,交易金额
住建,公积金缴存信息,账户余额
住建,公积金缴存信息,交易时间
住建,住房公积金贷款信息,借款合同编号
住建,住房公积金贷款信息,借款人公积金账号
住建,住房公积金贷款信息,借款人姓名
住建,住房公积金贷款信息,借款人证件类型
住建,住房公积金贷款信息,借款人证件号码
住建,住房公积金贷款信息,受委托银行名称
住建,住房公积金贷款信息,还款账号
住建,住房公积金贷款信息,账户开户银行名称
住建,住房公积金贷款信息,合同贷款金额
住建,住房公积金贷款信息,贷款类型
住建,住房公积金贷款信息,贷款期数
住建,住房公积金贷款信息,约定放款日期
住建,住房公积金贷款信息,借款合同年利率
住建,住房公积金贷款信息,利率浮动比例
住建,住房公积金贷款信息,购房首付款
住建,住房公积金贷款信息,房屋坐落
住建,住房公积金贷款信息,房屋性质
住建,住房公积金贷款信息,房屋建筑面积
住建,住房公积金贷款信息,房屋总价
住建,住房公积金贷款信息,贷款合同状态
住建,住房公积金贷款信息,月还金额
住建,住房公积金贷款信息,贷款余额
住建,住房公积金贷款信息,还款方式
住建,住房公积金贷款信息,贷款结清日期
住建,住房公积金贷款信息,逾期本金总额
住建,住房公积金贷款信息,逾期利息总额
住建,住房公积金贷款信息,共同借款人姓名
住建,住房公积金贷款信息,共同借款人证件类型
住建,住房公积金贷款信息,共同借款人证件号码
住建,住房公积金贷款信息,参贷关系
住建,住房公积金贷款信息,贷款期限（月）
住建,住房公积金贷款信息,贷款利率
住建,住房公积金贷款信息,贷款日期
住建,住房公积金贷款信息,借款用途
公安,常住人口相片信息,相片路径
公安,常住人口相片信息,人口序列号
公安,常住人口相片信息,身份证号
海事局,海船船员适任证书信息,适用的限制(等级与职务)
海事局,海船船员适任证书信息,出生日期
海事局,海船船员适任证书信息,证书号码
海事局,海船船员适任证书信息,等级与职务
海事局,海船船员适任证书信息,证书状态
海事局,海船船员适任证书信息,证书有效期截止日期
海事局,海船船员适任证书信息,职能
海事局,海船船员适任证书信息,身份证号码
海事局,海船船员适任证书信息,证书签发日期
海事局,海船船员适任证书信息,签发机关名称
海事局,海船船员适任证书信息,级别
海事局,海船船员适任证书信息,船员姓名
海事局,海船船员适任证书信息,国籍
海事局,海船船员适任证书信息,照片信息
海事局,海船船员适任证书信息,性别
教育,普通高等学校毕业证书信息,毕（结）业
教育,普通高等学校毕业证书信息,毕（结）业日期
教育,普通高等学校毕业证书信息,层次
教育,普通高等学校毕业证书信息,证照状态
教育,普通高等学校毕业证书信息,出生日期
教育,普通高等学校毕业证书信息,民族
教育,普通高等学校毕业证书信息,入学日期
教育,普通高等学校毕业证书信息,身份证号
教育,普通高等学校毕业证书信息,毕业日期
教育,普通高等学校毕业证书信息,性别
教育,普通高等学校毕业证书信息,学号
教育,普通高等学校毕业证书信息,学历类型
教育,普通高等学校毕业证书信息,姓名
教育,普通高等学校毕业证书信息,学校名称
教育,普通高等学校毕业证书信息,学习形式
教育,普通高等学校毕业证书信息,校（院）长姓名
教育,普通高等学校毕业证书信息,学制
教育,普通高等学校毕业证书信息,照片
教育,普通高等学校毕业证书信息,证书编号
教育,普通高等学校毕业证书信息,专业
教育,普通高等学校毕业证书信息,政治面貌
教育,学位证书信息,毕业年月
教育,学位证书信息,证照状态
教育,学位证书信息,出生日期
教育,学位证书信息,国别
教育,学位证书信息,获学位日期
教育,学位证书信息,民族
教育,学位证书信息,入学年月
教育,学位证书信息,省市名称
教育,学位证书信息,性别
教育,学位证书信息,姓名
教育,学位证书信息,学位类别
教育,学位证书信息,学位授予单位
教育,学位证书信息,学位证编号
教育,学位证书信息,学制
教育,学位证书信息,校长姓名
教育,学位证书信息,证件号码
教育,学位证书信息,证件类型
教育,学位证书信息,照片
教育,学位证书信息,照片状态
教育,学位证书信息,证书大类
教育,学位证书信息,证书分类
教育,学位证书信息,主席姓名
教育,学位证书信息,专业名称
教育,学位证书信息,政治面貌
教育,高校学生信息,班级名称
教育,高校学生信息,层次
教育,高校学生信息,当年所在级
教育,高校学生信息,入学日期
教育,高校学生信息,身份证号
教育,高校学生信息,性别
教育,高校学生信息,学号
教育,高校学生信息,姓名
教育,高校学生信息,学习形式
教育,高校学生信息,学制
教育,高校学生信息,院校名称
教育,高校学生信息,照片
教育,高校学生信息,专业名称
民宗,宗教职员证照信息,姓名
民宗,宗教职员证照信息,身份证号
民宗,宗教职员证照信息,照片
民宗,宗教职员证照信息,宗教
农业农村,执业助理兽医师资格证信息,发证时间
农业农村,执业助理兽医师资格证信息,是否启用
农业农村,执业助理兽医师资格证信息,照片
农业农村,执业助理兽医师资格证信息,姓名
农业农村,执业助理兽医师资格证信息,内容
农业农村,执业助理兽医师资格证信息,证书编号
农业农村,执业助理兽医师资格证信息,发证机关
农业农村,执业助理兽医师资格证信息,身份证件号
农业农村,执业助理兽医师资格证信息,发证日期
农业农村,执业助理兽医师资格证信息,状态
农业农村,执业兽医师资格证信息,发证时间
农业农村,执业兽医师资格证信息,是否启用
农业农村,执业兽医师资格证信息,照片
农业农村,执业兽医师资格证信息,姓名
农业农村,执业兽医师资格证信息,内容
农业农村,执业兽医师资格证信息,证书编号
农业农村,执业兽医师资格证信息,发证机关
